MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.3125,49,4.69858,0.98227,764,2.70922,37.74,-122.15,1.18
1.8235,40,4.70115,1.12644,928,3.55556,37.75,-122.16,0.952
3.8047,35,5.01504,1.05263,406,3.05263,37.75,-122.16,0.943
2.2917,34,4.36786,1.00357,824,2.94286,37.74,-122.17,0.925
2.4962,37,5.32432,1.10811,835,3.22394,37.75,-122.17,0.918
4.0417,43,5.2,1.01695,826,2.8,37.74,-122.16,1.094
3.4844,46,4.87678,0.85782,567,2.6872,37.74,-122.16,1.295
4.1458,52,5.35417,1.02083,355,2.46528,37.74,-122.16,1.434
2.625,47,4.96386,1.34337,533,3.21084,37.74,-122.16,0.982
2.0227,44,5.10233,1.11163,609,2.83256,37.74,-122.16,1.031
3.3333,49,5.43644,1.00847,576,2.44068,37.9,-122.29,2.768
5.338,52,5.60839,0.91958,594,2.07692,37.9,-122.29,2.709
3.4732,52,5.96286,1.11936,870,2.30769,37.89,-122.29,2.462
3.5125,38,4.44597,1.02554,1027,2.01768,37.9,-122.3,2.242
3.1375,52,4.81902,1.07055,693,2.12577,37.89,-122.29,2.291
2.8036,46,4.05333,1.072,815,2.17333,37.89,-122.3,2.116
4.5824,15,4.43543,1.05759,2420,2.11169,37.9,-122.3,2.561
3.0208,36,3.90217,1.06159,518,1.87681,37.89,-122.3,2.063
4.0875,52,4.53818,1.02909,620,2.25455,37.89,-122.3,2.213
4.5268,42,5.04511,1.09398,551,2.07143,37.89,-122.33,2.074
1.7375,37,3.31277,1.00649,2556,2.76623,37.88,-122.34,3.5
3.1795,52,4.55603,1.00287,1498,2.1523,37.89,-122.29,2.182
3.8672,50,5.3348,1.14978,523,2.30396,37.88,-122.29,2.167
5.1675,52,6.39869,1.14379,374,2.44444,37.89,-122.29,2.706
5.1696,52,6.1159,1.02426,1004,2.7062,37.89,-122.29,2.614
4.2614,52,5.52096,0.994012,769,2.3024,37.88,-122.28,2.613
5.0551,52,5.14894,0.995272,940,2.22222,37.89,-122.29,2.322
5.6228,42,6.44531,1.07031,645,2.51953,37.9,-122.27,3.754
7.8864,52,6.69097,0.96875,705,2.44792,37.9,-122.26,3.573
7.9556,52,7.56,0.992727,684,2.48727,37.9,-122.27,3.744
6.174,52,7.63983,1.01695,572,2.42373,37.9,-122.27,3.588
6.9414,52,8.06719,1.06719,671,2.65217,37.9,-122.27,4.175
8.8342,52,8.34521,1.02192,975,2.67123,37.89,-122.27,4.305
7.1754,52,7.42949,1.05128,779,2.49679,37.9,-122.28,3.629
10.0825,52,8.20902,1.02459,658,2.69672,37.9,-122.28,3.97
4.9083,52,6.74925,0.979104,819,2.44478,37.9,-122.28,3.468
5.7912,52,7.29167,1.00595,412,2.45238,37.89,-122.28,3.271
4.5893,52,6.27371,1.10569,835,2.26287,37.89,-122.28,2.901
5.4171,52,6.76471,1.07516,722,2.35948,37.89,-122.28,2.92
4.125,52,5.37166,0.971253,1085,2.22793,37.89,-122.28,2.709
7.266,52,7.43662,1.03099,973,2.74085,37.89,-122.27,3.711
5.3989,52,7.27206,1.07721,723,2.65809,37.89,-122.27,3.356
7.8336,37,6.1326,0.925414,903,2.49448,37.9,-122.26,3.713
6.1593,41,6.21547,1.07735,356,1.96685,37.89,-122.25,3.44
6.381,52,6.66234,1.06926,1005,2.17532,37.89,-122.26,3.422
6.6828,52,7.35317,1.05357,1205,2.39087,37.89,-122.26,3.709
7.5385,37,6.66667,1.01556,987,2.19333,37.89,-122.25,3.5
6.7138,42,6.39062,1.02679,1031,2.30134,37.89,-122.25,3.686
6.2425,52,6.31436,1.03218,894,2.21287,37.88,-122.26,3.918
5.7979,52,5.98143,1.08753,823,2.18302,37.88,-122.26,4.153
4.2813,52,5.41063,1.04348,1232,1.9839,37.88,-122.27,2.849
3.5417,52,4.61308,1.0654,669,1.82289,37.88,-122.27,2.875
3.0132,44,4.09455,1.07636,989,1.79818,37.88,-122.27,2.729
4.1429,52,5.37716,1.05819,1058,2.28017,37.88,-122.28,2.596
4.1912,52,5.76329,0.966184,506,2.44444,37.88,-122.28,2.545
3.9167,52,5.37615,0.986239,489,2.24312,37.88,-122.28,2.356
3.8897,52,5.56443,1.09278,824,2.12371,37.88,-122.29,2.184
3.1065,48,4.97895,1.03158,1034,2.17684,37.88,-122.29,2.292
2.9926,46,4.45882,1.04,920,2.16471,37.88,-122.29,1.921
3.556,52,4.34211,1.03947,841,2.21316,37.88,-122.29,1.793
1.475,45,3.30657,1.06569,749,5.46715,37.88,-122.3,1.875
1.6971,52,4.17347,0.989796,208,2.12245,37.88,-122.3,1.388
2.1705,10,5.03,1.18,228,2.28,37.87,-122.3,1.5
2.75,50,3.89844,0.992188,287,2.24219,37.86,-122.3,1.406
2.5682,52,4.5,1.12264,218,2.0566,37.85,-122.29,1.2
2.9,46,4.63944,1.05915,854,2.40563,37.88,-122.3,1.448
2.2208,52,4.56579,1.09503,1695,2.47807,37.87,-122.3,1.448
3.2344,52,5.56395,1.09302,403,2.34302,37.88,-122.28,2.455
3.5156,52,4.49618,1.00763,288,2.19847,37.87,-122.28,2
1.9805,49,3.88868,1.05182,963,1.84837,37.87,-122.28,1.737
2.6684,50,3.54457,1.03876,1129,2.18798,37.87,-122.29,1.856
3.875,52,4.38725,0.970588,386,1.89216,37.87,-122.29,1.826
3.006,52,4.70197,1.02463,811,1.99754,37.88,-122.28,2.279
2.543,46,4.47704,1.03111,1293,1.91556,37.87,-122.28,2.207
2.8676,46,4.12297,1.0348,805,1.86775,37.87,-122.28,2.12
2.1907,52,3.19977,1.06164,1372,1.56621,37.88,-122.27,2.714
1.7778,30,3.44706,1.03294,862,2.02824,37.87,-122.27,2.688
2.52,37,4.25162,1.10714,1152,1.87013,37.88,-122.27,2.778
4.2788,52,4.61446,1.0241,483,1.93976,37.88,-122.26,3.325
2.944,52,4.12391,1.0541,1558,2.71902,37.88,-122.26,3.389
1.725,52,3.38622,1.08843,1798,2.3381,37.88,-122.26,2.875
5.2289,41,5.56911,1.14634,266,2.1626,37.87,-122.25,3.846
2.5562,42,4.16114,1.1019,2184,5.17536,37.87,-122.25,3.714
0.949,52,2.52411,0.964361,2016,4.22642,37.87,-122.25,3.5
1.1696,52,2.436,0.944,1349,5.396,37.87,-122.25,5.00001
1.4012,52,3.10571,1.06,3337,9.53429,37.87,-122.26,1.75
1.1859,52,2.92202,1.05163,1721,1.81349,37.87,-122.26,2.417
1.7464,35,3.218,1.108,1675,1.675,37.87,-122.27,2.167
2.8846,49,3.85714,1.05143,707,2.02,37.87,-122.27,2.113
2.7372,52,4.4438,1.00576,1424,2.05187,37.87,-122.27,2.102
3.8594,52,4.96296,1.03175,393,2.07937,37.86,-122.28,1.964
3.5625,52,5.34808,1.0413,828,2.44248,37.87,-122.28,1.917
2.2788,52,4.2226,1.0274,571,1.95548,37.87,-122.28,1.823
2.537,44,3.56101,1.05891,1382,1.93829,37.87,-122.29,1.75
2.525,46,3.94704,1.00935,792,2.46729,37.87,-122.29,1.659
1.9946,52,4.47581,1.08602,815,2.19086,37.86,-122.29,1.569
2.8214,52,4.7948,1.06069,788,2.27746,37.86,-122.28,1.643
2.6165,52,5.17442,1.06977,1145,2.66279,37.87,-122.29,1.5
1.9483,50,4.41385,1.07815,1354,2.40497,37.86,-122.29,1.505
1.9327,52,4.56404,1.01124,958,2.15281,37.86,-122.28,1.699
1.9798,49,4.82237,1.09868,1361,2.23849,37.86,-122.28,1.474
2.4167,52,5.00223,1.05122,1005,2.23831,37.85,-122.28,1.527
2.5417,49,4.95652,1.05072,924,2.23188,37.86,-122.27,1.827
3.3906,52,5.5838,1.1648,780,2.17877,37.86,-122.28,1.793
2.5652,52,4.72799,1.08648,1582,2.48742,37.86,-122.28,1.577
2.2845,41,3.89789,0.96831,1213,2.13556,37.86,-122.28,1.531
2.6071,52,4.07491,1.14232,486,1.82022,37.86,-122.27,2.5
3.15,52,4.76571,1.06286,494,2.82286,37.86,-122.27,2.063
2.6914,52,4.84658,1.01918,849,2.32603,37.86,-122.27,2.188
1.8447,52,4.20985,1.06387,1127,2.05657,37.86,-122.27,1.982
1.6307,35,2.96269,1.00115,3276,1.8806,37.86,-122.26,2.536
2.9044,52,4.40428,1.04786,1493,1.88035,37.86,-122.26,2.574
2.9405,52,5.55817,1.09573,1461,2.15169,37.86,-122.26,2.895
3.3893,52,5.36803,1.12268,1253,2.329,37.86,-122.26,2.417
3.0417,48,4.69063,1.12636,1656,3.60784,37.86,-122.25,4.896
7.0897,52,6.87624,0.945545,514,2.54455,37.86,-122.25,4.462
5.0463,52,5.79322,1.07797,719,2.43729,37.86,-122.25,4.563
1.7652,52,3.53452,0.988864,878,1.95546,37.86,-122.25,3.368
7.8521,52,7.79439,1.0514,517,2.41589,37.86,-122.24,5.00001
9.3959,52,7.5121,0.955645,1366,2.75403,37.85,-122.24,5.00001
5.3794,52,6.86102,1.12373,1316,2.23051,37.86,-122.25,3.769
3.2619,52,4.79205,1.01722,1508,1.99735,37.85,-122.26,3.096
2.7054,52,5.00123,1.12883,1800,2.20859,37.85,-122.27,1.823
2.2431,47,6.37117,1.22699,719,2.20552,37.85,-122.27,1.727
1.9028,50,5.01569,1.17647,675,2.64706,37.85,-122.27,1.508
1.5817,52,5.43802,1.17355,875,2.41047,37.85,-122.27,1.536
2.2841,52,4.35065,1.07792,152,1.97403,37.85,-122.27,1.063
1.3785,47,4.31034,0.962382,843,2.64263,37.85,-122.27,1.423
2.9018,52,4.62121,1.09848,281,2.12879,37.85,-122.28,1.194
1.73,44,5.02451,0.970588,506,2.48039,37.85,-122.28,1.479
2.2625,48,4.42704,1.03863,1054,2.2618,37.85,-122.28,1.329
2.2106,35,4.52174,1.01208,1017,2.45652,37.84,-122.29,1.325
2.6997,52,4.06275,1.06275,1623,2.12157,37.83,-122.28,1.269
4.0018,14,3.58606,1.17406,3100,1.51146,37.84,-122.3,1.438
7.8772,52,8.28255,1.04986,947,2.62327,37.83,-122.23,5.00001
11.8603,39,7.91111,0.984127,808,2.56508,37.82,-122.22,5.00001
13.499,42,8.92836,1,1018,3.03881,37.82,-122.22,5.00001
12.2138,52,9.21023,1.03977,1001,2.84375,37.82,-122.23,5.00001
8.1872,52,8.26829,1.03252,1005,2.72358,37.82,-122.23,4.661
12.3804,52,9.12272,1.03394,1192,3.11227,37.82,-122.23,5.00001
5.8948,52,7.74009,1.0837,585,2.57709,37.83,-122.24,4.578
8.1194,52,7.75,0.987342,916,2.89873,37.83,-122.24,4.716
8.7477,52,9,1.13408,556,3.10615,37.82,-122.23,5.00001
6.155,52,7.04808,0.994231,1470,2.82692,37.82,-122.24,3.986
5.883,52,6.21608,1.01256,1104,2.77387,37.82,-122.25,3.407
5.2128,52,5.86293,0.996139,1242,2.39768,37.76,-122.23,2.899
4.7188,52,7.06854,1.00623,805,2.50779,37.76,-122.23,3.353
5.2915,52,8.12346,1.09259,378,2.33333,37.76,-122.23,3.33
2.6411,52,5.1704,1.05381,481,2.15695,37.77,-122.24,2.41
3.3214,52,4.825,1.11875,409,2.55625,37.77,-122.23,1.896
3.6417,52,4.58713,1.03485,885,2.37265,37.77,-122.24,2.063
3.0161,52,4.67372,0.998236,1468,2.58907,37.77,-122.25,2.157
3.1771,52,4.82791,1.02326,482,2.24186,37.77,-122.25,2.102
3.4531,52,5.78409,1.21212,825,3.125,37.77,-122.25,2.088
4.3098,52,5.43671,0.993671,429,2.71519,37.77,-122.25,1.979
3.3438,52,4.66346,1.04327,528,2.53846,37.78,-122.26,2.013
2.9213,52,4.83796,1.10648,496,2.2963,37.78,-122.26,1.908
2.6806,52,5.31321,1.0566,718,2.70943,37.78,-122.27,2.079
3.7708,52,4.61132,0.996226,630,2.37736,37.78,-122.27,2.153
3.9444,45,4.08741,0.91958,723,2.52797,37.78,-122.27,2.129
5.2601,13,4.15638,1.10082,959,1.97325,37.78,-122.27,2.927
2.5444,30,4.84795,1.01637,3668,4.29006,37.79,-122.28,2.75
2.6447,42,5.74085,1.03662,2037,5.73803,37.77,-122.3,2
2.5762,29,4.0487,1.09505,3741,2.93873,37.78,-122.28,1.734
1.9427,42,4.13667,1.03,821,2.73667,37.78,-122.29,1.022
2.9688,52,4.23055,1.04611,870,2.5072,37.77,-122.28,2.208
3.75,27,4.13768,1.11077,1901,1.96791,37.77,-122.28,2.428
5.1702,18,4.33333,1.15083,1243,1.87481,37.76,-122.29,2.654
2.5139,50,4.5474,0.93578,730,2.23242,37.78,-122.28,2.19
2.9732,52,5.58528,1.17057,793,2.65217,37.77,-122.26,2.821
5.5337,52,5.18894,0.894009,1033,2.38018,37.77,-122.27,3.72
4.1667,52,4.7686,1.03857,872,2.4022,37.77,-122.27,2.258
2.7115,52,3.74179,1.05252,849,1.85777,37.77,-122.27,2.208
3.3269,52,4.61004,1.07915,1121,2.16409,37.77,-122.27,2.345
3.2685,52,4.84494,1.02921,872,1.95955,37.77,-122.25,2.542
4.7778,52,5.26936,1.06061,637,2.14478,37.77,-122.26,3.518
4.226,52,5.01176,1.09118,663,1.95,37.77,-122.26,2.75
3.3571,52,7.03488,0.976744,411,2.38953,37.77,-122.26,4.054
2.9899,52,5.07748,1.07506,915,2.2155,37.77,-122.26,2.281
2.875,52,3.87421,1.00419,921,1.93082,37.77,-122.26,2.34
2.3882,43,3.59023,1.06767,585,2.19925,37.77,-122.24,1.625
2.975,43,4.11111,1.05413,2086,1.98101,37.77,-122.25,2.434
5.1039,52,5.62804,1.01308,1303,2.43551,37.76,-122.23,2.738
4.1458,52,5.96023,1.05114,374,2.125,37.76,-122.23,2.485
3.4762,52,5.30508,1.09322,979,2.07415,37.76,-122.24,2.44
2.6833,52,4.13901,1.05605,827,1.85426,37.76,-122.24,2.409
5.75,52,6.73913,0.972332,658,2.60079,37.76,-122.23,3.063
3.9632,50,5.75373,1.07836,654,2.4403,37.75,-122.23,2.4
4.9489,45,6.10274,1.06164,384,2.63014,37.75,-122.24,2.471
4.8711,27,5.08281,0.944793,1499,1.8808,37.75,-122.24,2.866
3.0718,52,5.06897,1.11303,1128,2.16092,37.76,-122.24,2.667
3.6719,49,4.93496,1.06707,1110,2.2561,37.76,-122.24,2.298
4.6094,52,6.18554,1.0506,1119,2.69639,37.76,-122.24,2.293
4.5213,21,5.69312,1.01134,2930,2.37247,37.73,-122.24,2.284
4.4562,25,4.90769,0.935897,897,2.3,37.74,-122.25,2.062
7.611,5,6.85578,1.06144,7427,2.73252,37.72,-122.24,3.507
3.2689,31,4.4093,1.05107,2973,2.26601,37.73,-122.27,2.31
3.567,52,4.55063,1.02532,1340,2.12025,37.76,-122.25,2.529
3.6875,28,4.65566,1.04717,2974,2.00404,37.74,-122.27,3.539
4.7695,23,4.93397,1.10339,2690,2.3371,37.77,-122.27,2.917
3.1972,20,3.54601,1.11963,583,1.78834,37.75,-122.28,1
7.2634,12,7.13303,1.01893,5781,2.88042,37.77,-122.06,3.416
7.0568,5,7.02344,0.912109,1738,3.39453,37.73,-122.06,4.125
4.635,36,6.69376,1.0775,1478,2.79395,37.71,-122.06,2.486
5.3015,40,6.6963,1.11852,746,2.76296,37.71,-122.07,2.549
4.9801,36,6.32747,1.05495,1235,2.71429,37.71,-122.07,2.415
5.4834,26,6.61983,0.985537,1411,2.91529,37.72,-122.07,2.952
6.187,31,7.42035,1.01919,1368,2.62572,37.72,-122.08,3.404
5.6194,32,6.74659,1.00272,1048,2.85559,37.72,-122.08,2.747
5.4639,35,6.05753,0.958904,1004,2.75068,37.71,-122.08,2.386
5.1498,35,7.25613,1.0545,1086,2.95913,37.71,-122.09,2.664
5.8382,30,7.42571,1.04571,922,2.63429,37.72,-122.1,3.302
4.65,36,5.57875,1.00611,1950,2.38095,37.71,-122.11,2.068
4.3819,25,4.99664,1.04538,1413,2.37479,37.7,-122.1,2.092
3.7222,30,5.48415,1.10035,1444,2.54225,37.69,-122.1,1.958
5.2855,31,6.8513,1.04833,749,2.78439,37.71,-122.09,2.535
4.3375,31,6.24012,1.02128,867,2.63526,37.7,-122.09,2.418
5.2131,27,6.51208,1.03671,2723,2.63092,37.71,-122.1,2.525
6.005,30,6.65779,1.02281,731,2.77947,37.7,-122.09,2.639
5.0519,38,5.52492,0.980066,781,2.59468,37.71,-122.08,2.27
4.8237,38,5.69939,1.00767,1784,2.7362,37.71,-122.08,2.209
5.2497,32,6.62927,1.09024,1156,2.81951,37.7,-122.08,2.593
4.125,39,5.12635,0.981949,645,2.32852,37.7,-122.07,2.325
4.6005,37,6.00952,0.984127,821,2.60635,37.7,-122.06,2.316
3.5187,33,5.07273,1.02597,1912,2.48312,37.7,-122.06,2.094
3,32,4.89914,1.06052,1487,2.14265,37.7,-122.07,2.232
3.4934,25,4.79155,1.06761,1645,2.3169,37.7,-122.08,2.099
2.9861,33,4.19886,1.05328,2239,2.13035,37.7,-122.09,2.082
2.5362,29,4.17391,1.11957,1021,1.84964,37.69,-122.07,2.038
3.3021,36,5.03212,1.06852,1105,2.36617,37.69,-122.08,1.957
3.0964,31,4.5668,1.01081,2999,2.31583,37.69,-122.07,1.905
2.8512,43,5.54577,1.14085,740,2.60563,37.69,-122.08,1.81
3.3478,42,5.79508,1.12295,629,2.57787,37.69,-122.08,1.849
2.3958,37,4.13659,0.985366,314,1.53171,37.68,-122.08,1.908
3.5295,15,4.56737,1.02545,1479,2.21407,37.68,-122.08,2.422
4.8036,20,5.37,1.02125,1732,2.165,37.69,-122.09,1.883
3.851,52,5.26909,1.01273,1338,2.43273,37.74,-122.15,1.835
4.0662,52,5.57812,1.04688,440,2.29167,37.74,-122.14,2.042
4.6042,51,6.66412,1.02545,922,2.34606,37.73,-122.14,2.519
2.2,49,5.1875,1.09722,611,2.12153,37.74,-122.15,1.875
4.1164,52,5.48544,1.00971,994,2.41262,37.73,-122.16,1.982
3.95,52,6.06087,0.969565,545,2.36957,37.74,-122.15,2.19
4.9135,52,7.18881,0.902098,317,2.21678,37.73,-122.15,2.75
2.8355,45,5.10598,1.11277,1573,2.13723,37.73,-122.15,2.454
3.25,46,4.97241,1.08046,925,2.12644,37.73,-122.17,1.775
2.8301,49,4.41299,1.05974,768,1.99481,37.73,-122.16,1.716
3.7159,52,5.32534,0.989726,620,2.12329,37.73,-122.17,1.833
2.5625,52,5.38164,0.995169,425,2.05314,37.73,-122.16,1.75
3.8047,45,4.91148,1.02623,1003,3.28852,37.72,-122.18,1.567
3.375,45,5.37778,1.08889,519,3.84444,37.71,-122.18,1.575
3.244,38,4.49495,1.0101,481,2.42929,37.71,-122.17,1.798
4.0268,36,5.08478,1.02697,1209,2.32948,37.7,-122.18,2.055
3.3906,35,4.88,1.05524,1398,2.66286,37.7,-122.18,1.789
5.5461,36,6.22414,1.18966,158,2.72414,37.71,-122.19,2.625
3.371,42,4.53012,0.99247,1817,2.73645,37.72,-122.17,1.65
3.5313,46,4.73702,0.982699,766,2.65052,37.72,-122.17,1.597
3.663,5,5.15854,1.21341,814,2.48171,37.72,-122.17,1.583
2.875,38,4.21339,1.0251,618,2.58577,37.72,-122.16,1.448
4.0202,43,4.79468,1.03169,2139,2.71103,37.72,-122.17,1.663
4.5553,37,5.95652,0.956522,632,2.49802,37.71,-122.16,1.91
3.4643,36,4.97015,0.985075,366,2.73134,37.71,-122.16,1.75
3.3431,10,4.59588,1.23918,877,1.80825,37.72,-122.16,1.375
2.1898,28,3.86562,1.02443,830,1.44852,37.73,-122.15,1.417
2.9097,31,4.26385,0.98153,739,1.94987,37.72,-122.15,2.109
3.375,47,4.47368,0.943609,540,2.03008,37.72,-122.15,1.983
2.8125,29,4.33368,1.08836,2024,2.10395,37.72,-122.15,1.574
5,52,6.05988,0.958084,823,2.46407,37.73,-122.14,2.647
3.0673,38,4.88102,1.11615,711,2.01416,37.73,-122.14,2.184
3.8125,43,6.15217,1.05978,931,2.52989,37.73,-122.14,2.351
6.9096,33,7.39259,0.992593,686,2.54074,37.73,-122.13,3.418
7.912,26,7.20907,0.992443,1030,2.59446,37.72,-122.13,3.673
3.8393,35,5.56888,0.977041,976,2.4898,37.72,-122.13,2.435
4,35,4.9381,0.985714,552,2.62857,37.71,-122.12,1.679
6.5095,25,6.63158,0.894737,340,1.9883,37.72,-122.13,3.712
3.5156,39,5.95455,1,288,2.18182,37.72,-122.14,2.189
2.983,45,5.63306,1.02016,555,2.2379,37.72,-122.14,2.027
3.524,45,5.21396,1.01577,1006,2.26577,37.72,-122.13,1.862
3.1103,44,4.66185,0.979769,776,2.24277,37.71,-122.13,1.889
3.5781,44,5.26296,1.1037,609,2.25556,37.71,-122.13,1.8
3.1682,18,4.27367,1.1287,2441,1.80547,37.71,-122.15,2.027
2.6101,27,3.92142,1.09759,1364,1.72877,37.71,-122.14,1.817
3.6932,18,3.74042,0.964559,2197,2.10441,37.71,-122.14,1.668
3.4583,43,5.59926,1.0239,1333,2.45037,37.7,-122.13,1.837
3.9032,19,5.00142,1.00996,1810,2.57468,37.7,-122.13,2.18
4.0208,36,5.45355,0.972678,531,2.90164,37.71,-122.15,1.915
3.5547,36,5.6092,0.934866,672,2.57471,37.7,-122.15,1.947
4.5859,17,4.43333,0.884848,695,2.10606,37.7,-122.14,1.872
2.6321,21,4.13226,1.05611,2162,2.16633,37.7,-122.13,2.231
3.395,17,3.7014,1.19596,1216,1.89114,37.69,-122.13,2.713
3.9702,36,5.29707,0.953975,606,2.53556,37.7,-122.14,1.941
5.0043,36,5.90765,1.03166,1203,3.17414,37.7,-122.16,1.904
4.4659,38,5.21927,1.05316,874,2.90365,37.69,-122.14,1.891
3.6625,38,5.61261,0.995495,637,2.86937,37.69,-122.15,1.846
3.8864,36,5.43841,1.03986,703,2.5471,37.69,-122.15,1.973
3.4583,36,6.41048,1.10044,733,3.20087,37.7,-122.15,1.926
3.7813,36,4.90351,0.960526,625,2.74123,37.69,-122.16,1.922
2.9917,36,4.87556,0.924444,568,2.52444,37.7,-122.16,1.946
4.4375,36,5.52733,0.974277,836,2.6881,37.7,-122.16,1.935
4,24,4.84807,1.00829,952,2.62983,37.7,-122.17,2.026
2.3869,16,4.79261,0.988636,568,1.61364,37.68,-122.16,0.833
4.7609,24,6.18033,1.06831,1125,3.07377,37.69,-122.17,2.126
5.4858,5,5.20449,1.01496,840,2.09476,37.68,-122.18,1.878
4.3971,36,5.22968,0.982332,796,2.81272,37.69,-122.16,2.057
4.0109,36,5.78652,1.02247,863,3.23221,37.69,-122.15,1.929
4.3864,35,5.41564,0.919753,1349,2.77572,37.68,-122.15,2.052
4.2841,30,5.90339,1.15666,929,2.42559,37.68,-122.15,2.134
5.1312,39,4.98507,0.919403,957,2.85672,37.69,-122.15,1.836
2.9958,37,3.85766,0.963964,1093,1.96937,37.69,-122.14,1.784
3.6364,27,5.49753,1.00988,1489,2.45305,37.68,-122.14,2.192
2.7955,31,5.07006,1.14013,1561,2.48567,37.68,-122.14,1.831
2.9507,44,4.8268,1.03093,1256,2.58969,37.69,-122.1,1.571
3.4375,30,4.29032,0.964158,695,2.49104,37.69,-122.12,1.578
2.875,34,4.77215,1.173,560,2.36287,37.69,-122.13,1.617
3.0345,38,4.02768,0.982699,632,2.18685,37.71,-122.12,1.521
2.679,41,4.66,1.04933,1849,2.46533,37.7,-122.12,1.449
2.9922,17,4.62454,1.14684,1287,2.39219,37.7,-122.12,1.799
4.1042,35,5.00187,0.947761,1580,2.94776,37.69,-122.12,1.791
2.5833,19,4.30915,1.09672,1571,2.7133,37.7,-122.12,1.599
2.1552,23,3.81264,1.04063,828,1.86907,37.7,-122.11,1.614
2.3274,29,3.84024,0.905325,835,2.47041,37.7,-122.11,1.704
2.4206,19,3.71961,1.08978,1765,2.43785,37.7,-122.11,1.375
3.9063,41,4.63354,0.900621,387,2.40373,37.69,-122.1,1.784
2.6464,37,3.95469,1.0534,1562,2.52751,37.69,-122.11,1.552
3.4643,42,4.76375,1.00324,768,2.48544,37.69,-122.11,1.609
2.3973,10,4.71822,1.18644,1140,2.41525,37.69,-122.12,1.673
6.5,20,6.45161,0.806452,83,2.67742,37.69,-122.03,3.4
6.0574,32,7.50292,1.1345,485,2.83626,37.64,-121.97,4.31
3.8958,6,4.26702,1.02967,1189,2.07504,37.63,-122.02,3.011
4.7813,21,5.249,0.947791,586,2.35341,37.63,-122.04,2.419
3.2829,5,4.77904,1.18182,2240,2.82828,37.63,-122.05,1.625
5.3169,10,5.76989,1.0142,867,2.46307,37.66,-122.04,2.992
6.2579,10,6.44332,1.0295,3827,2.97127,37.65,-122.04,3.155
5.1701,23,5.80989,0.988408,3827,2.9575,37.68,-122.05,2.168
3.25,36,4.21114,0.988399,1280,2.96984,37.68,-122.07,2.181
3.1796,30,5.12607,1.15282,2667,2.54728,37.68,-122.06,1.703
2.4196,26,8.51825,2.70073,253,1.84672,37.68,-122.08,2.75
2.6563,26,4.29489,1.12356,1401,2.30807,37.68,-122.08,1.841
0.9637,29,3.24342,1.10526,233,1.53289,37.67,-122.08,1.6
2.3357,48,4.06494,0.99026,673,2.18506,37.67,-122.09,1.75
3.5114,41,4.40127,1.1242,704,2.24204,37.68,-122.09,1.975
3.3125,43,4.16667,0.916667,273,2.275,37.69,-122.09,1.5
2.4042,29,4.32037,0.996296,1120,2.07407,37.68,-122.09,2.056
2.8322,41,3.92719,0.991435,1105,2.36617,37.68,-122.09,1.703
2.5156,43,4.82935,1.18771,569,1.94198,37.68,-122.09,1.909
3.4032,37,4.17284,1.05556,691,2.13272,37.68,-122.1,1.969
2.535,37,4.72321,1.12277,1109,2.47545,37.68,-122.1,1.74
2.5772,37,4.24946,1.03441,1197,2.57419,37.68,-122.11,1.702
3.0962,38,4.4475,1.0325,1061,2.6525,37.68,-122.1,1.809
2.9564,34,4.05205,0.993355,2479,2.74529,37.67,-122.1,1.505
3.125,31,4.86375,1.10026,1162,2.98715,37.68,-122.1,1.671
2.95,35,4.37054,1.08036,1146,2.55804,37.68,-122.12,1.489
4.38,40,5.81648,0.947566,724,2.71161,37.68,-122.12,1.964
4.0417,37,6.432,1.05067,975,2.6,37.68,-122.12,1.911
3.8,36,5.7027,1.05135,952,2.57297,37.67,-122.11,1.875
3.4839,45,5.46115,1.00501,1159,2.90476,37.68,-122.12,1.806
4.0588,45,5.82227,1.0545,1129,2.67536,37.68,-122.13,1.828
4.1974,44,5.35411,0.995012,1175,2.93017,37.68,-122.13,1.793
3.6,43,5.10976,1.03659,924,2.81707,37.68,-122.13,1.794
4.267,35,5.5316,0.962825,1424,2.64684,37.68,-122.14,2.103
4.2386,34,6.072,1.066,1366,2.732,37.67,-122.14,1.923
5.5797,35,6.33846,1.02051,1171,3.00256,37.67,-122.15,1.981
4.0682,36,6.11934,1.02469,641,2.63786,37.67,-122.14,1.962
3.1734,38,6.06024,1.04518,880,2.6506,37.67,-122.13,1.816
4.7933,37,6,1.02154,1635,2.93537,37.67,-122.14,1.869
4.8125,37,5.81215,0.983425,1495,2.75322,37.67,-122.14,1.883
3.8676,40,5.5142,1.00315,914,2.88328,37.67,-122.13,1.84
3.9395,33,4.94092,0.981268,1798,2.59078,37.67,-122.12,1.847
3.2434,42,5.4015,1.05714,1625,2.44361,37.67,-122.13,1.799
3.0917,38,4.62054,1.10268,599,2.67411,37.67,-122.11,1.672
3.0645,32,4.30725,1.15363,2037,2.89758,37.67,-122.11,1.654
2.7019,33,4.03151,1.08624,1854,3.07463,37.67,-122.09,1.54
3.1115,39,4.32845,1.04603,1408,2.94561,37.67,-122.09,1.535
3.4722,40,4.94465,1.15498,766,2.82657,37.66,-122.09,1.354
2.2222,39,4.23358,0.945255,725,2.64599,37.66,-122.09,1.583
6.1104,32,5.92647,0.935294,1019,2.99706,37.68,-122.05,2.407
